timestamp ch1 ch2 ch3 ambient
653329328093603328 -26821 -54722 -43584 -350165
653329328101041664 -26794 -54693 -43618 -350255
653329328108541897 -26771 -54441 -43314 -349954
653329328115976592 -26817 -54554 -43353 -350145
653329328123411287 -26678 -54642 -43488 -350125
653329328130845982 -26762 -54617 -43499 -350196
653329328138280677 -26685 -54538 -43502 -350064
653329328145715372 -26710 -54630 -43561 -350204
653329328153150067 -26734 -54659 -43458 -350257
653329328160584762 -26780 -53139 -43446 -350173
653329328168019457 -26848 -53840 -43382 -350180
653329328175454152 -26794 -54281 -43479 -350149
653329328182888847 -26713 -54582 -43399 -350070
653329328190323542 -25044 -52973 -41858 -348557
653329328197758237 -25906 -53722 -42693 -349448
653329328205192932 -26501 -54179 -43137 -349869
653329328212627627 -26524 -54369 -43369 -350044
653329328220062322 -24957 -54377 -43082 -348568
653329328227497017 -25975 -54392 -43292 -349434
653329328234931712 -26351 -54527 -43410 -349986
653329328242366409 -26489 -54400 -43083 -350174
653329328249801104 -26499 -54477 -43205 -350111
653329328257235799 -26624 -54381 -43258 -350097
653329328264670494 -26739 -54623 -43370 -350208
653329328272105189 -26678 -54689 -43445 -350189
653329328279539884 -26640 -54490 -43362 -350186
653329328286974579 -26707 -54554 -43488 -350198
653329328294409274 -26798 -54594 -43552 -350221
653329328301843969 -26821 -54715 -43433 -350215
653329328309278664 -26938 -54428 -43361 -350201
653329328316713359 -27031 -54740 -43609 -350191
653329328324148054 -27069 -54929 -43762 -350303
653329328331582749 -27099 -54783 -43785 -350153
653329328339017444 -26778 -54656 -43492 -349947
653329328346452139 -27101 -54964 -43674 -350094
653329328353886834 -27163 -55078 -43764 -350160
653329328361321529 -27235 -54995 -43759 -350149
653329328368756224 -27079 -55021 -43901 -350009
653329328376129024 -27335 -55287 -44241 -349910
653329328383567360 -27271 -55244 -44112 -350016
653329328391005696 -27350 -55132 -44009 -350121
653329328398444032 -27329 -55174 -44105 -350101
653329328405882368 -27474 -55244 -43979 -350210
653329328413320704 -27484 -55400 -44179 -350237
653329328420759040 -27461 -55231 -44203 -350135
653329328428197376 -27417 -55303 -44115 -350146
653329328435635712 -27616 -55334 -44324 -350218
653329328443074048 -27539 -55327 -44275 -350201
653329328450512384 -27467 -55289 -44177 -350127
653329328457950720 -27613 -55341 -44375 -350189
653329328465389056 -27570 -55340 -44396 -350190
653329328472827392 -27608 -55330 -44331 -350217
653329328480265728 -27594 -53718 -44370 -350172
653329328487704064 -27755 -54675 -44524 -350150
653329328495142400 -27706 -55061 -44459 -350233
653329328502580736 -27639 -55337 -44334 -350111
653329328510080969 -25890 -53476 -42830 -348602
653329328517515664 -26840 -54597 -43713 -349337
653329328524950359 -27373 -55056 -44152 -349807
653329328532385054 -27466 -55245 -44265 -349975
653329328539819749 -26050 -55261 -44101 -348522
653329328547254444 -26914 -55300 -44370 -349431
653329328554689139 -27504 -55461 -44477 -349957
653329328562123834 -27665 -55555 -44405 -350004
653329328569558529 -27599 -55477 -44421 -350069
653329328576993224 -27612 -55435 -44368 -350252
653329328584427919 -27720 -55467 -44435 -350191
653329328591862614 -27799 -55456 -44514 -350181
653329328599297309 -27811 -55528 -44475 -350136
653329328606732004 -27808 -55649 -44436 -350190
653329328614166699 -27764 -55588 -44389 -350183
653329328621601394 -27896 -55520 -44493 -350135
653329328629036089 -27791 -55192 -44292 -350191
653329328636470784 -27841 -55463 -44474 -350199
653329328643905481 -27825 -55485 -44270 -350345
653329328651340176 -27780 -55471 -44423 -350254
653329328658774871 -27579 -55134 -44186 -349972
653329328666209566 -27744 -55408 -44436 -350125
653329328673644261 -27777 -55453 -44555 -350074
653329328681078956 -27874 -55481 -44508 -350079
653329328688513651 -27618 -55572 -44482 -350040
653329328695948346 -27891 -55703 -44519 -350148
653329328703383041 -27878 -55633 -44681 -350195
653329328710817736 -27801 -55477 -44585 -350105
653329328718252431 -27781 -55556 -44520 -350033
653329328725687126 -27920 -55619 -44747 -350179
653329328733121821 -27902 -55595 -44768 -350172
653329328740556516 -27931 -55516 -44588 -350128
653329328747991211 -27974 -55481 -44657 -350225
653329328755425906 -27994 -55509 -44740 -350275
653329328762860601 -27977 -55470 -44630 -350213
653329328770295296 -27855 -55521 -44542 -350116
653329328777729993 -27877 -55485 -44424 -349890
653329328785164688 -27928 -55428 -44548 -350098
653329328792599383 -27913 -55474 -44578 -350176
653329328800034078 -27896 -53921 -44529 -350119
653329328807468773 -27866 -54730 -44468 -350156
653329328814903468 -27961 -55141 -44638 -350016
653329328822338163 -27883 -55406 -44658 -350263
653329328829772858 -26432 -53947 -43085 -348617
653329328837207553 -27307 -54801 -43875 -349467
653329328844642248 -27652 -55255 -44278 -349981
653329328852076943 -27685 -55402 -44424 -350066
653329328859511638 -26277 -55383 -44538 -348663
653329328866946333 -27098 -55417 -44565 -349471
653329328874381028 -27599 -55375 -44640 -349899
653329328881815723 -27634 -55285 -44651 -350047
653329328889250418 -27669 -55359 -44542 -350183
653329328896685113 -27755 -55428 -44592 -350204
653329328904119808 -27843 -55302 -44622 -350228
653329328911554505 -28023 -55497 -44633 -350285
653329328918989200 -27777 -55366 -44646 -350277
653329328926423895 -27770 -55313 -44619 -350309
653329328933858590 -27802 -55219 -44576 -350257
653329328941293285 -27846 -55276 -44391 -350180
653329328948727980 -27816 -55060 -44317 -350214
653329328956162675 -27748 -55230 -44455 -350246
653329328963597370 -27858 -55196 -44504 -350231
653329328971032065 -27744 -55143 -44300 -350185
653329328978466760 -27525 -54966 -44064 -349939
653329328985901455 -27623 -55051 -44226 -350059
653329328993336150 -27740 -55058 -44404 -350236
653329329000770845 -27638 -54942 -44316 -350179
653329329008205540 -27419 -54971 -44428 -350062
653329329015640235 -27624 -55007 -44471 -350138
653329329023074930 -27561 -55059 -44326 -350155
653329329030509625 -27673 -55021 -44414 -350110
653329329037944320 -27612 -55004 -44401 -350216
653329329045440914 -27861 -55341 -43854 -350411
653329329052871968 -27783 -55243 -44026 -350291
653329329060303022 -27577 -55109 -44152 -350232
653329329067734076 -27581 -54959 -44185 -350135
653329329075165130 -27594 -55012 -44436 -350230
653329329082596184 -27497 -54980 -44350 -350092
653329329090027238 -27410 -54945 -44369 -350119
653329329097458292 -27658 -55049 -44265 -350208
653329329104889346 -27667 -55106 -44423 -350155
653329329112320400 -27841 -55172 -44502 -350230
653329329119751454 -27719 -53647 -44434 -350099
653329329127182508 -27836 -54568 -44555 -350084
653329329134613562 -27944 -54964 -44592 -350196
653329329142044616 -27891 -55069 -44641 -350145
653329329149475670 -26418 -53812 -43128 -348564
653329329156906724 -27397 -54644 -44066 -349513
653329329164337778 -27795 -55157 -44581 -349897
653329329171768832 -28002 -55453 -44839 -350051
653329329179014216 -26798 -55271 -44453 -348682
653329329186456192 -27545 -55442 -44682 -349633
653329329193898168 -27952 -55439 -44954 -349954
653329329201340144 -28122 -55548 -45027 -350123
653329329208782120 -28067 -55721 -44955 -350095
653329329216224096 -28330 -55822 -45032 -350159
653329329223666072 -28380 -55803 -45155 -350248
653329329231108048 -28312 -55734 -45058 -350245
653329329238550024 -28333 -55756 -45061 -350066
653329329245992000 -28392 -55853 -45206 -350222
653329329253433976 -28565 -55973 -45131 -350250
653329329260875952 -28490 -55895 -45143 -350170
653329329268317928 -28455 -55638 -45017 -350172
653329329275759904 -28571 -55823 -45306 -350217
653329329283201880 -28616 -55977 -45258 -350183
653329329290643856 -28626 -55975 -45580 -350075
653329329298085832 -28329 -55696 -45304 -349877
653329329305527808 -28507 -55807 -45284 -350072
653329329313155474 -28599 -55955 -45241 -350156
653329329320586528 -28776 -55960 -45296 -350077
653329329328017582 -28585 -55963 -45419 -349933
653329329335448636 -28687 -56043 -45544 -350035
653329329342879690 -28699 -56040 -45460 -350055
653329329350310744 -28762 -56107 -45413 -350157
653329329357741798 -28710 -56098 -45370 -350100
653329329365172852 -28814 -56184 -45508 -350159
653329329372603906 -28977 -56160 -45546 -350204
653329329380034960 -28838 -56201 -45396 -350183
653329329387466014 -28936 -56125 -45467 -350198
653329329394897068 -28902 -56121 -45574 -350143
653329329402328122 -28882 -56149 -45557 -350221
653329329409759176 -28866 -56066 -45646 -350182
653329329417190230 -28841 -56160 -45608 -350133
653329329424621284 -28951 -56231 -45786 -350194
653329329432052338 -28907 -56235 -45699 -350180
653329329439483392 -28908 -54641 -45532 -350100
653329329446790656 -28681 -55372 -45688 -349980
653329329454228992 -28876 -55810 -45677 -350134
653329329461667328 -28833 -55959 -45606 -350115
653329329469105664 -27427 -54528 -44136 -348568
653329329476544000 -28364 -55546 -45035 -349531
653329329483982336 -28751 -56032 -45437 -349880
653329329491420672 -28912 -56139 -45494 -349994
653329329498859008 -27524 -56093 -45441 -348568
653329329506297344 -28364 -56183 -45690 -349588
653329329513735680 -28774 -56174 -45767 -349912
653329329521174016 -28959 -56083 -45733 -349993
653329329528612352 -28898 -56065 -45710 -350043
653329329536050688 -29027 -56164 -45742 -350193
653329329543489024 -29067 -56212 -45794 -350245
653329329550927360 -29072 -56229 -45816 -350162
653329329558365696 -29148 -56183 -45716 -350102
653329329565804032 -29256 -56243 -45790 -350085
653329329573242368 -29228 -56256 -45791 -350216
653329329580742601 -29102 -56248 -45792 -349895
653329329588177296 -29022 -56056 -45628 -350002
653329329595611991 -29054 -56310 -45826 -350223
653329329603046686 -28986 -56071 -45787 -350188
653329329610481381 -28977 -55981 -45717 -350225
653329329617916076 -28898 -55888 -45580 -349982
653329329625350771 -28933 -56107 -45767 -350188
653329329632785466 -28935 -56095 -45785 -350123
653329329640220161 -28959 -56127 -45642 -350095
653329329647654856 -28611 -56138 -45669 -350068
653329329655089551 -28831 -56156 -45813 -350139
653329329662524246 -28959 -56115 -45679 -350219
653329329669958941 -28947 -55980 -45639 -350140
653329329677393636 -28923 -56056 -45767 -350236
653329329684828331 -28998 -56167 -45705 -350265
653329329692263026 -28868 -56095 -45637 -350187
653329329699697721 -28858 -56096 -45549 -350118
653329329707132416 -28881 -55931 -45598 -350199
653329329714567113 -29096 -55738 -45427 -349930
653329329722001808 -28918 -55950 -45471 -350109
653329329729436503 -28809 -55921 -45547 -350137
653329329736871198 -28817 -55935 -45567 -350210
653329329744305893 -28926 -55869 -45512 -350179
653329329751740588 -28819 -55907 -45580 -350182
653329329759175283 -28749 -54350 -45622 -350157
653329329766609978 -28746 -55205 -45596 -350205
653329329774044673 -28913 -55580 -45568 -350221
653329329781479368 -28966 -55772 -45492 -350231
653329329788914063 -27427 -54388 -43950 -348755
653329329796348758 -28232 -55331 -44882 -349647
653329329803783453 -28543 -55670 -45330 -350011
653329329811218148 -28644 -55725 -45475 -350115
653329329818652843 -27140 -55707 -45380 -348664
653329329826087538 -28071 -55834 -45548 -349679
653329329833522233 -28482 -55824 -45581 -350024
653329329840956928 -28674 -56024 -45499 -350122
653329329848329728 -28937 -55937 -45512 -350011
653329329855768064 -28862 -55925 -45594 -350142
653329329863206400 -28707 -55885 -45493 -350216
653329329870644736 -28656 -55690 -45488 -350191
653329329878083072 -28653 -55702 -45415 -350186
653329329885521408 -28572 -55737 -45510 -350225
653329329892959744 -28515 -55624 -45398 -350249
653329329900398080 -28528 -55511 -45348 -350171
653329329907836416 -28409 -55278 -45224 -350121
653329329915274752 -28474 -55578 -45357 -350229
653329329922713088 -28505 -55510 -45368 -350316
653329329930151424 -28525 -55509 -45368 -350211
653329329937589760 -28307 -55381 -45086 -349944
653329329945028096 -28469 -55665 -45386 -350191
653329329952466432 -28577 -55602 -45429 -350220
653329329959904768 -28713 -55648 -45457 -350187
653329329967343104 -28442 -55698 -45474 -350059
653329329974781440 -28739 -55857 -45511 -350170
653329329982343570 -28588 -55702 -45705 -349983
653329329989774624 -28726 -55776 -45715 -350092
653329329997205678 -28835 -55785 -45672 -350231
653329330004636732 -28908 -56029 -45881 -350326
653329330012067786 -28977 -56087 -45749 -350268
653329330019498840 -28949 -56021 -45775 -350196
653329330026929894 -29061 -56208 -46042 -350244
653329330034360948 -29151 -56255 -46106 -350212
653329330041792002 -29079 -56261 -46081 -350215
653329330049223056 -29132 -56279 -46067 -350199
653329330056654110 -29126 -56329 -46100 -350288
653329330064085164 -29147 -56313 -46097 -350306
653329330071516218 -29205 -56226 -46083 -350217
653329330078947272 -29234 -54931 -46024 -350207
653329330086378326 -29347 -55641 -46206 -350275
653329330093809380 -29395 -56191 -46230 -350293
653329330101240434 -29346 -56419 -46298 -350214
653329330108671488 -27948 -55044 -44659 -348718
653329330115978752 -28537 -55774 -45379 -349355
653329330123417088 -29224 -56250 -45958 -349982
653329330130855424 -29494 -56518 -46202 -350063
653329330138293760 -28079 -56597 -46252 -348727
653329330145732096 -29026 -56629 -46438 -349465
653329330153170432 -29386 -56595 -46399 -349893
653329330160608768 -29563 -56643 -46348 -350024
653329330168047104 -29642 -56677 -46536 -350064
653329330175485440 -29697 -56832 -46492 -350164
653329330182923776 -29637 -56659 -46519 -350231
653329330190362112 -29708 -56631 -46598 -350142
653329330197800448 -29850 -56720 -46642 -350240
653329330205238784 -29709 -56789 -46615 -350251
653329330212677120 -29733 -56787 -46620 -350289
653329330220115456 -29689 -56720 -46587 -350116
653329330227553792 -29756 -56529 -46409 -350239
653329330234992128 -29923 -56792 -46596 -350321
653329330242430464 -29940 -56774 -46652 -350240
653329330249930697 -29627 -56708 -46627 -350276
653329330257365392 -29527 -56506 -46409 -350030
653329330264800087 -29925 -56878 -46780 -350207
653329330272234782 -30069 -56802 -46769 -350142
653329330279669477 -30033 -56877 -46765 -350146
653329330287104172 -29698 -56897 -46809 -350140
653329330294538867 -29831 -56873 -46870 -350249
653329330301973562 -29831 -56856 -46841 -350264
653329330309408257 -29885 -56790 -46813 -350220
653329330316842952 -29874 -56912 -46818 -350208
653329330324277647 -30010 -56850 -46977 -350306
653329330331712342 -30133 -56974 -46806 -350324
653329330339147037 -29970 -56894 -46971 -350168
653329330346581732 -30022 -56968 -46871 -350238
653329330354016427 -30132 -57077 -47068 -350357
653329330361451122 -30029 -57020 -46968 -350267
653329330368885817 -29967 -56972 -46929 -350285
653329330376320512 -30041 -57032 -46939 -350300
653329330383755209 -30152 -57205 -46779 -350034
653329330391189904 -30070 -57029 -46896 -350103
653329330398624599 -30142 -55474 -46864 -350095
653329330406059294 -30152 -56353 -46805 -350190
653329330413493989 -30225 -56726 -47006 -350184
653329330420928684 -30069 -56766 -47048 -350133
653329330428363379 -28529 -55430 -45607 -348705
653329330435798074 -29438 -56430 -46451 -349689
653329330443232769 -29785 -56710 -46741 -349969
653329330450667464 -29911 -56818 -46720 -350007
653329330458102159 -28665 -56881 -46858 -348712
653329330465536854 -29492 -56989 -46993 -349614
653329330472971549 -29784 -56988 -46993 -349896
653329330480406244 -30010 -56996 -46949 -350001
653329330487840939 -30052 -57005 -46893 -350102
653329330495275634 -30177 -56964 -47005 -350218
653329330502710329 -30210 -56889 -46970 -350229
653329330510145024 -30167 -56928 -46966 -350212
653329330517579721 -30427 -56747 -46674 -350110
653329330525014416 -30257 -56859 -46874 -350221
653329330532449111 -30147 -56792 -46802 -350230
653329330539883806 -30037 -56841 -46823 -350200
653329330547318501 -30028 -56573 -46506 -350219
