timestamp,red,green,ir,,,,
71793,153039,37411,184757,,,,
71803,153029,37425,184764,,,,
71813,153043,37404,184776,,,,
71823,153060,37414,184775,,,,
71833,153073,37427,184765,,,,
71842,153073,37419,184752,,,,
71853,153076,37402,184758,,,,
71863,153040,37415,184775,,,,
71874,153094,37402,184760,,,,
71891,153083,37406,184745,,,,
71893,153088,37415,184766,,,,
71903,153086,37418,184759,,,,
71913,153090,37413,184745,,,,
71922,153095,37405,184741,,,,
71933,153102,37404,184717,,,,
71943,153105,37412,184727,,,,
71954,153086,37420,184748,,,,
71963,153100,37422,184709,,,,
71973,153091,37432,184724,,,,
71983,153067,37406,184727,,,,
71993,153091,37412,184711,,,,
72002,153089,37414,184726,,,,
72012,153065,37429,184703,,,,
72022,153101,37420,184698,,,,
72033,153081,37409,184693,,,,
72043,153100,37407,184686,,,,
72053,153075,37398,184660,,,,
72063,153055,37414,184690,,,,
72073,153068,37423,184669,,,,
72083,153082,37427,184622,,,,
72092,153067,37421,184665,,,,
72103,153089,37421,184660,,,,
72113,153067,37419,184623,,,,
72123,153083,37409,184646,,,,
72133,153072,37414,184625,,,,
72143,153070,37416,184636,,,,
72153,153037,37424,184630,,,,
72163,153043,37410,184643,,,,
72172,153044,37431,184621,,,,
72182,153057,37434,184617,,,,
72192,153025,37432,184631,,,,
72203,153046,37412,184632,,,,
72212,153040,37420,184599,,,,
72223,153045,37425,184614,,,,
72233,153042,37431,184607,,,,
72243,153024,37420,184590,,,,
72252,153010,37423,184592,,,,
72262,152995,37424,184592,,,,
72273,153021,37416,184574,,,,
72283,153011,37422,184581,,,,
72292,153019,37427,184579,,,,
72302,153036,37414,184579,,,,
72312,152995,37429,184574,,,,
72322,152987,37433,184579,,,,
72333,153005,37408,184590,,,,
72342,153022,37435,184578,,,,
72352,152997,37418,184577,,,,
72363,152999,37418,184577,,,,
72373,153014,37425,184576,,,,
72382,153019,37450,184593,,,,
72393,152998,37442,184609,,,,
72403,153019,37436,184596,,,,
72413,153022,37440,184615,,,,
72422,153029,37433,184619,,,,
72432,153069,37429,184638,,,,
72442,153078,37427,184647,,,,
72453,153099,37424,184628,,,,
72462,153113,37417,184653,,,,
72472,153129,37408,184682,,,,
72482,153143,37409,184673,,,,
72493,153164,37403,184685,,,,
72502,153193,37401,184684,,,,
72512,153215,37394,184733,,,,
72522,153219,37389,184719,,,,
72532,153254,37389,184753,,,,
72541,153284,37390,184741,,,,
72552,153305,37365,184770,,,,
72562,153342,37372,184783,,,,
72573,153346,37378,184802,,,,
72583,153384,37375,184806,,,,
72592,153397,37373,184834,,,,
72602,153407,37371,184864,,,,
72612,153430,37361,184845,,,,
72623,153439,37375,184868,,,,
72632,153443,37378,184865,,,,
72642,153424,37362,184912,,,,
72652,153461,37360,184855,,,,
72663,153438,37351,184921,,,,
72672,153474,37369,184869,,,,
72682,153451,37376,184878,,,,
72693,153478,37373,184904,,,,
72703,153492,37374,184897,,,,
72712,153518,37369,184936,,,,
72722,153525,37378,184929,,,,
72732,153541,37372,184935,,,,
72742,153529,37365,184956,,,,
72751,153566,37357,184965,,,,
72761,153589,37376,184969,,,,
72772,153596,37356,184974,,,,
72783,153632,37374,185024,,,,
72791,153648,37372,185010,,,,
72801,153683,37368,185045,,,,
72812,153730,37367,185051,,,,
72823,153787,37385,185124,,,,
72833,153827,37370,185117,,,,
72842,153866,37389,185169,,,,
72852,153908,37374,185183,,,,
72862,153931,37369,185196,,,,
72872,153944,37375,185193,,,,
72881,153941,37390,185197,,,,
72892,153979,37370,185219,,,,
72902,153986,37384,185243,,,,
72912,153990,37359,185219,,,,
72922,153986,37389,185256,,,,
72932,153997,37395,185203,,,,
72942,153992,37387,185263,,,,
72953,154039,37376,185242,,,,
72962,154023,37384,185238,,,,
72972,154065,37403,185307,,,,
72982,154101,37394,185306,,,,
72993,154087,37390,185359,,,,
73002,154135,37396,185339,,,,
73012,154146,37412,185378,,,,
73022,154191,37397,185405,,,,
73033,154197,37403,185434,,,,
73042,154232,37401,185431,,,,
73052,154232,37386,185456,,,,
73062,154274,37397,185469,,,,
73073,154260,37397,185475,,,,
73083,154257,37401,185457,,,,
73091,154270,37398,185485,,,,
73102,154249,37397,185477,,,,
73112,154256,37426,185494,,,,
73123,154279,37394,185472,,,,
73132,154262,37414,185476,,,,
73142,154269,37408,185502,,,,
73152,154225,37403,185476,,,,
73162,154253,37408,185494,,,,
73171,154238,37405,185492,,,,
73182,154227,37405,185441,,,,
73192,154215,37416,185468,,,,
73202,154241,37398,185430,,,,
73211,154195,37415,185470,,,,
73221,154209,37415,185489,,,,
73231,154193,37422,185504,,,,
73242,154194,37421,185488,,,,
73251,154160,37421,185463,,,,
73262,154149,37428,185470,,,,
73272,154149,37421,185469,,,,
73282,154129,37426,185468,,,,
73291,154138,37408,185477,,,,
73301,154129,37405,185499,,,,
73312,154131,37407,185471,,,,
73322,154131,37399,185446,,,,
73332,154107,37384,185488,,,,
73341,154107,37390,185457,,,,
73351,154085,37384,185476,,,,
73361,154065,37376,185466,,,,
73372,154055,37360,185449,,,,
73381,154025,37370,185437,,,,
73391,154038,37357,185429,,,,
73402,154000,37347,185422,,,,
73412,154000,37358,185394,,,,
73421,153979,37347,185381,,,,
73432,153957,37347,185389,,,,
73442,153953,37343,185373,,,,
73452,153958,37321,185385,,,,
73461,153950,37341,185374,,,,
73472,153910,37332,185374,,,,
73482,153911,37333,185354,,,,
73492,153911,37332,185362,,,,
73501,153868,37353,185366,,,,
73511,153873,37333,185354,,,,
73522,153839,37332,185358,,,,
73532,153829,37341,185327,,,,
73541,153824,37341,185325,,,,
73551,153808,37304,185297,,,,
73561,153789,37339,185311,,,,
73572,153747,37338,185299,,,,
73582,153766,37327,185270,,,,
73591,153726,37334,185265,,,,
73601,153736,37327,185272,,,,
73611,153709,37317,185255,,,,
73630,153711,37329,185229,,,,
73633,153689,37324,185250,,,,
73642,153658,37328,185240,,,,
73652,153666,37338,185222,,,,
73662,153665,37312,185224,,,,
73671,153636,37325,185217,,,,
73681,153632,37320,185232,,,,
73692,153623,37317,185194,,,,
73702,153593,37321,185182,,,,
73711,153585,37315,185188,,,,
73721,153590,37312,185129,,,,
73731,153579,37330,185135,,,,
73742,153556,37311,185149,,,,
73751,153565,37321,185123,,,,
73761,153548,37311,185137,,,,
73771,153543,37324,185121,,,,
73781,153536,37329,185147,,,,
73791,153525,37317,185112,,,,
73801,153513,37324,185090,,,,
73811,153507,37325,185098,,,,
73822,153482,37335,185073,,,,
73832,153488,37309,185067,,,,
73841,153469,37334,185092,,,,
73851,153460,37325,185083,,,,
73862,153467,37313,185093,,,,
73872,153459,37318,185080,,,,
73881,153453,37318,185065,,,,
73891,153465,37336,185051,,,,
73901,153464,37315,185028,,,,
73911,153435,37337,185042,,,,
73920,153444,37337,185046,,,,
73931,153433,37307,185023,,,,
73941,153432,37341,185005,,,,
73951,153430,37325,185027,,,,
73961,153421,37310,185053,,,,
73971,153406,37352,185006,,,,
73981,153404,37326,185027,,,,
73992,153409,37314,185038,,,,
74001,153391,37339,184992,,,,
74011,153400,37315,185021,,,,
74021,153400,37325,184987,,,,
74032,153384,37322,185029,,,,
74041,153378,37325,185004,,,,
74051,153386,37322,185021,,,,
74061,153390,37339,184974,,,,
74072,153357,37340,185007,,,,
74082,153351,37338,185009,,,,
74091,153361,37356,185012,,,,
74101,153362,37346,185003,,,,
74112,153346,37359,185027,,,,
74121,153346,37349,184998,,,,
74131,153352,37339,185000,,,,
74141,153329,37341,185002,,,,
74152,153326,37357,185023,,,,
74162,153351,37342,185018,,,,
74171,153339,37344,185011,,,,
74181,153345,37360,185002,,,,
74191,153346,37331,185009,,,,
74201,153356,37325,185012,,,,
74210,153343,37331,184986,,,,
74220,153353,37328,185012,,,,
74231,153334,37307,185014,,,,
74241,153357,37293,185006,,,,
74250,153355,37287,185009,,,,
74261,153354,37285,184990,,,,
74271,153363,37288,184985,,,,
74281,153335,37305,185012,,,,
74291,153328,37289,184991,,,,
74301,153328,37273,185010,,,,
74311,153335,37277,184978,,,,
74321,153325,37272,184980,,,,
74331,153319,37269,184963,,,,
74341,153320,37244,184968,,,,
74350,153328,37267,184956,,,,
74361,153326,37249,184960,,,,
74372,153328,37256,184910,,,,
74381,153302,37243,184951,,,,
74391,153306,37257,184951,,,,
74401,153333,37240,184935,,,,
74411,153321,37236,184942,,,,
74420,153323,37256,184925,,,,
74431,153334,37234,184922,,,,
74441,153331,37235,184930,,,,
74451,153308,37230,184920,,,,
74460,153307,37234,184923,,,,
74471,153309,37231,184907,,,,
74481,153303,37215,184921,,,,
74491,153295,37224,184903,,,,
74500,153314,37209,184907,,,,
74511,153298,37229,184874,,,,
74521,153307,37231,184895,,,,
74531,153315,37226,184896,,,,
74541,153306,37236,184889,,,,
74550,153312,37225,184887,,,,
74560,153319,37215,184872,,,,
74571,153321,37201,184877,,,,
74581,153301,37222,184882,,,,
74590,153304,37204,184892,,,,
74600,153310,37217,184881,,,,
74611,153311,37202,184871,,,,
74621,153310,37216,184851,,,,
74631,153317,37216,184866,,,,
74641,153324,37223,184844,,,,
74651,153316,37210,184883,,,,
74661,153323,37236,184859,,,,
74671,153301,37222,184868,,,,
74681,153331,37216,184877,,,,
74691,153295,37221,184870,,,,
74701,153329,37208,184875,,,,
74710,153347,37218,184873,,,,
74720,153358,37201,184879,,,,
74731,153362,37225,184858,,,,
74741,153379,37237,184893,,,,
74750,153375,37220,184876,,,,
74760,153369,37228,184912,,,,
74770,153366,37216,184889,,,,
74781,153402,37203,184878,,,,
74791,153390,37216,184868,,,,
74801,153376,37233,184905,,,,
74811,153388,37224,184860,,,,
74821,153378,37225,184880,,,,
74831,153379,37217,184864,,,,
74840,153398,37222,184866,,,,
74851,153369,37217,184876,,,,
74861,153369,37212,184854,,,,
74871,153356,37221,184861,,,,
74880,153383,37216,184825,,,,
74890,153364,37232,184838,,,,
74900,153358,37236,184837,,,,
74911,153385,37227,184844,,,,
74920,153373,37241,184844,,,,
74930,153376,37233,184821,,,,
74940,153357,37227,184841,,,,
74950,153363,37226,184831,,,,
74960,153383,37206,184831,,,,
74971,153366,37222,184824,,,,
74981,153374,37236,184841,,,,
74991,153380,37238,184842,,,,
75000,153398,37232,184837,,,,
75010,153411,37230,184833,,,,
75020,153400,37238,184837,,,,
75031,153402,37208,184836,,,,
75041,153409,37235,184830,,,,
75050,153414,37227,184831,,,,
75060,153436,37250,184834,,,,
75071,153438,37232,184848,,,,
75081,153462,37241,184860,,,,
75090,153477,37220,184869,,,,
75100,153510,37240,184899,,,,
75110,153539,37218,184892,,,,
75120,153575,37240,184921,,,,
75130,153600,37227,184961,,,,
75140,153670,37201,184989,,,,
75151,153723,37216,185028,,,,
75161,153790,37192,185069,,,,
75170,153861,37215,185103,,,,
75180,153913,37195,185129,,,,
75190,153943,37196,185119,,,,
75201,153936,37184,185145,,,,
75210,153966,37180,185135,,,,
75220,153993,37188,185154,,,,
75231,154069,37167,185216,,,,
75241,154164,37155,185266,,,,
75250,154228,37182,185317,,,,
75260,154307,37153,185356,,,,
75271,154368,37155,185398,,,,
75281,154402,37153,185406,,,,
75291,154456,37157,185429,,,,
75300,154495,37143,185415,,,,
75310,154513,37148,185452,,,,
75320,154540,37129,185452,,,,
75331,154532,37129,185430,,,,
75340,154472,37153,185409,,,,
75350,154450,37134,185322,,,,
75360,154374,37131,185306,,,,
75370,154359,37114,185263,,,,
75379,154343,37102,185222,,,,
75390,154298,37118,185173,,,,
75400,154264,37078,185171,,,,
75411,154212,37078,185145,,,,
75420,154175,37094,185090,,,,
75430,154116,37082,185022,,,,
75440,154053,37074,184983,,,,
75450,154017,37077,184950,,,,
75459,153986,37061,184906,,,,
75470,154005,37078,184894,,,,
75480,154027,37063,184950,,,,
75491,154046,37054,184961,,,,
75500,154031,37066,185019,,,,
75510,154070,37073,185028,,,,
75520,154090,37072,185085,,,,
75531,154129,37058,185103,,,,
75541,154153,37053,185159,,,,
75550,154171,37055,185188,,,,
75560,154181,37046,185257,,,,
75570,154187,37074,185313,,,,
75580,154244,37078,185376,,,,
75589,154302,37084,185511,,,,
75600,154400,37072,185645,,,,
75610,154514,37097,185806,,,,
75620,154623,37105,185972,,,,
75630,154712,37124,186122,,,,
75640,154798,37133,186232,,,,
75650,154856,37149,186348,,,,
75660,154921,37154,186467,,,,
75669,155018,37165,186608,,,,
75680,155107,37161,186719,,,,
76023,157257,37531,189215,,,,
76297,151852,37009,188777,,,,
76313,152223,37056,189657,,,,
76320,152391,37019,189898,,,,
76330,152471,37023,190045,,,,
76574,152285,37173,189032,,,,
76658,152016,37205,188689,,,,
76671,151946,37216,188567,,,,
76678,151951,37212,188531,,,,
76689,151918,37202,188475,,,,
76700,151895,37216,188398,,,,
76709,151877,37220,188379,,,,
76719,151856,37211,188350,,,,
76731,151843,37225,188320,,,,
76752,151823,37217,188286,,,,
76758,151803,37215,188288,,,,
76792,151798,37235,188339,,,,
76812,151818,37222,188387,,,,
76819,151822,37215,188406,,,,
76829,151814,37217,188414,,,,
76839,151800,37237,188379,,,,
76849,151800,37240,188363,,,,
77232,151717,37163,188118,,,,
77318,151734,37169,187948,,,,
77486,151692,37210,187730,,,,
77492,151680,37211,187704,,,,
77498,151657,37215,187683,,,,
77597,151680,37235,187684,,,,
77612,151647,37234,187677,,,,
77618,151682,37242,187674,,,,
77628,151678,37252,187662,,,,
77638,151689,37248,187637,,,,
77651,151666,37259,187653,,,,
77658,151702,37250,187650,,,,
77668,151693,37258,187647,,,,
77678,151690,37256,187638,,,,
77688,151694,37251,187640,,,,
77699,151695,37253,187636,,,,
77753,151732,37267,187667,,,,
77757,151762,37282,187677,,,,
77768,151773,37263,187674,,,,
77791,151776,37267,187696,,,,
77812,151792,37265,187696,,,,
77858,151809,37248,187681,,,,
77937,151811,37240,187733,,,,
77939,151825,37236,187710,,,,
77951,151810,37208,187682,,,,
77958,151831,37236,187707,,,,
77967,151813,37220,187699,,,,
77977,151816,37236,187692,,,,
77991,151789,37213,187706,,,,
78039,151770,37221,187734,,,,
78048,151784,37241,187718,,,,
78058,151780,37235,187707,,,,
78068,151773,37235,187711,,,,
78136,151740,37247,187672,,,,
78139,151745,37244,187673,,,,
78148,151735,37240,187632,,,,
78158,151716,37246,187639,,,,
78167,151723,37254,187622,,,,
78178,151716,37247,187629,,,,
78188,151707,37244,187635,,,,
78255,151701,37257,187653,,,,
78257,151700,37256,187642,,,,
78268,151685,37236,187645,,,,
78278,151698,37263,187670,,,,
78313,151678,37268,187664,,,,
78332,151685,37262,187693,,,,
78352,151687,37270,187714,,,,
78358,151715,37280,187734,,,,
78368,151692,37287,187750,,,,
78377,151725,37296,187747,,,,
78387,151741,37274,187804,,,,
"Disconnected,",reason,=,0x8,,,,
